student_id,quiz_scores,time_spent,reading_volume,peer_comparison,past_performance_trend,performance_label
9085,45,47,663,1.08,0.82,Below
9086,83,51,682,0.82,0.9,At
9087,47,112,701,0.88,1.02,Below
9088,63,87,508,0.94,0.85,Below
9089,61,82,795,0.92,0.99,Below
9090,58,30,752,1.16,0.7,Below
9091,76,90,402,1.27,0.63,At
9092,57,188,615,0.83,1.04,Below
9093,70,60,341,1.42,1.08,At
9094,76,95,306,1.44,0.42,At
9095,69,176,728,0.54,0.79,Below
9096,96,82,736,0.51,0.92,Below
9097,81,124,775,0.93,0.38,At
9098,72,179,490,1.09,1.14,At
9099,49,52,510,0.78,0.77,Below
9100,76,172,584,0.76,0.88,At
9101,51,183,252,1.18,0.46,Below
9102,93,160,784,1.1,0.54,At
9103,69,116,382,0.67,0.41,Below
9104,66,177,568,1.38,0.54,At
9105,78,154,212,1.18,0.74,At
9106,48,138,758,0.86,1.05,Below
9107,93,69,359,1.18,0.78,At
9108,60,150,483,0.61,0.52,Below
9109,51,68,764,0.97,0.34,Below
9110,94,149,486,0.67,0.86,Below
9111,68,47,207,0.54,0.68,Below
9112,72,198,271,0.84,1.19,At
9113,82,184,297,0.65,1.0,Below
9114,92,172,286,1.13,1.03,Above
9115,54,66,300,1.17,0.31,Below
9116,41,34,480,0.65,1.0,Below
9117,91,102,488,0.52,0.48,Below
9118,78,164,395,1.29,0.83,At
9119,92,70,590,0.5,0.7,Below
9120,83,39,649,0.84,0.81,Below
9121,93,183,567,0.99,0.42,At
9122,57,97,629,1.32,0.71,Below
9123,42,53,295,1.34,0.33,Below
9124,46,107,460,1.22,0.34,Below
9125,82,198,711,0.75,0.89,At
9126,57,174,320,1.22,1.16,Below
9127,83,138,565,0.75,1.0,At
9128,77,53,531,0.71,0.72,At
9129,76,184,251,1.05,0.35,At
9130,97,36,595,1.18,0.34,Below
9131,72,102,517,0.55,0.44,Below
9132,83,136,476,0.56,1.18,Below
9133,98,128,796,1.28,0.66,At
9134,70,151,393,1.36,1.06,At
9135,97,41,220,1.1,0.93,Below
9136,50,114,598,0.93,0.84,Below
9137,43,32,401,1.35,1.15,Below
9138,98,108,665,1.23,0.51,At
9139,57,114,350,1.08,0.71,Below
9140,43,39,358,0.82,1.08,Below
9141,88,62,509,0.7,0.8,At
9142,73,75,703,0.92,0.52,At
9143,68,88,225,0.79,0.49,At
9144,63,81,265,0.84,0.98,Below
9145,61,35,462,1.02,0.31,Below
9146,41,159,671,0.67,1.12,Below
9147,83,58,366,1.31,0.32,At
9148,45,148,353,0.65,0.87,Below
9149,81,197,542,0.98,0.84,At
9150,64,126,612,1.25,0.82,Below
9151,94,97,383,0.99,0.73,At
9152,96,186,393,0.86,1.07,At
9153,60,89,201,0.97,0.89,Below
9154,94,153,414,1.35,1.0,Above
9155,98,113,786,1.49,0.4,At
9156,55,70,682,1.13,0.34,Below
9157,70,142,760,1.29,0.33,At
9158,53,94,231,0.51,0.43,Below
9159,78,108,214,1.38,0.9,At
9160,67,92,517,1.45,0.74,At
9161,71,177,442,1.08,0.98,At
9162,67,147,216,1.25,0.47,At
9163,90,66,733,1.01,0.63,At
9164,94,93,280,0.79,1.1,At
9165,88,115,635,1.35,1.14,Above
9166,48,162,207,1.1,1.13,Below
9167,97,63,486,1.08,1.04,At
9168,84,68,385,1.16,0.92,At
9169,61,96,723,1.36,1.12,Below
9170,71,91,621,1.23,0.94,At
9171,44,117,665,0.71,1.16,Below
9172,62,181,282,0.97,0.32,Below
9173,44,160,766,1.48,1.13,Below
9174,81,138,682,1.05,0.8,At
9175,92,118,524,1.44,0.4,At
9176,71,96,618,1.31,0.49,At
9177,98,108,250,1.17,1.07,Above
9178,49,58,226,0.85,0.76,Below
9179,98,103,744,0.8,1.18,At
9180,78,61,261,1.14,0.41,At
9181,97,116,370,0.93,0.67,At
9182,54,68,485,1.3,0.6,Below
9183,46,166,316,1.26,0.76,Below
9184,68,130,203,0.81,0.87,At
9185,98,171,265,1.2,0.9,Above
9186,86,97,259,0.99,0.3,At
9187,42,177,701,0.82,0.38,Below
9188,58,57,428,0.91,0.33,Below
9189,49,43,299,1.4,1.08,Below
9190,67,106,318,0.86,0.58,At
9191,68,145,268,0.79,0.63,At
9192,54,196,420,0.85,0.71,Below
9193,74,57,422,0.71,1.06,At
9194,45,118,703,1.04,0.31,Below
9195,51,61,410,0.65,0.41,Below
9196,86,166,774,1.32,0.92,Above
9197,77,185,461,0.73,1.17,At
9198,52,124,717,1.1,0.88,Below
9199,68,46,447,0.63,0.54,Below
9200,58,146,456,1.48,0.77,Below
9201,42,106,262,0.95,1.18,Below
9202,47,84,591,1.32,0.78,Below
9203,47,39,739,1.27,0.64,Below
9204,94,109,616,1.21,0.65,At
9205,97,163,252,1.33,1.17,Above
9206,59,145,237,0.6,0.95,Below
9207,86,198,507,1.18,0.92,Above
9208,43,108,252,0.77,0.51,Below
9209,90,89,651,1.29,0.8,At
9210,60,71,660,1.46,0.62,Below
9211,42,145,685,1.4,0.52,Below
9212,84,138,336,0.61,1.11,Below
9213,47,100,571,0.87,0.64,Below
9214,62,185,455,0.86,0.55,Below
9215,55,131,594,0.62,1.14,Below
9216,52,42,236,0.6,0.48,Below
9217,42,44,346,0.88,0.97,Below
9218,87,65,207,1.49,0.89,At
9219,48,44,450,1.07,1.13,Below
9220,99,146,770,1.12,1.05,Above
9221,53,104,646,0.97,0.93,Below
9222,52,85,462,1.16,0.58,Below
9223,92,124,638,1.46,0.75,At
9224,96,161,458,1.09,1.15,Above
9225,46,81,522,0.57,0.32,Below
9226,54,167,729,0.99,1.01,Below
9227,46,113,500,1.49,0.53,Below
9228,77,58,684,0.89,0.47,At
9229,73,82,291,1.09,0.51,At
9230,80,186,363,0.61,0.35,Below
9231,61,180,534,0.64,1.19,Below
9232,63,50,514,1.37,1.08,Below
9233,88,141,437,0.8,0.77,At
9234,76,167,282,0.81,0.94,At
9235,83,105,308,0.89,0.8,At
9236,40,59,377,1.47,1.03,Below
9237,49,154,449,0.58,1.06,Below
9238,82,80,766,1.32,0.51,At
9239,55,190,290,0.84,0.71,Below
9240,85,175,538,1.35,0.87,At
9241,47,107,368,1.49,1.18,Below
9242,95,51,338,0.85,0.91,At
9243,88,93,716,0.63,1.11,Below
9244,64,50,777,0.64,1.06,Below
9245,89,158,383,1.26,0.82,At
9246,51,136,369,0.64,1.1,Below
9247,64,145,561,0.76,0.64,Below
9248,56,153,443,0.7,0.64,Below
9249,99,172,337,0.86,1.0,At
9250,65,65,227,0.57,0.42,Below
9251,85,76,718,1.36,0.58,At
9252,87,61,597,1.36,0.85,At
9253,53,83,532,0.91,0.68,Below
9254,80,190,516,1.11,1.15,At
9255,75,196,762,1.14,1.16,At
9256,96,52,625,1.25,0.75,At
9257,62,31,335,1.02,0.79,Below
9258,82,195,466,1.01,0.95,At
9259,45,186,306,1.13,0.71,Below
9260,86,139,759,1.2,0.47,At
9261,44,153,337,0.85,0.97,Below
9262,82,96,246,0.83,0.96,At
9263,64,100,567,0.77,0.52,Below
9264,57,193,205,1.05,1.05,Below
9265,52,58,722,0.86,0.85,Below
9266,82,148,728,1.04,0.51,At
9267,53,194,471,0.91,0.89,Below
9268,67,142,265,1.34,0.51,At
9269,57,74,619,0.57,0.54,Below
9270,98,45,538,1.07,1.06,Below
9271,99,60,697,1.08,1.14,At
9272,96,191,668,0.88,0.53,At
9273,67,79,530,0.92,1.14,At
9274,90,151,330,1.3,0.51,At
9275,95,44,729,0.78,0.41,Below
9276,66,78,637,1.37,0.35,At
9277,71,39,442,1.4,0.52,Below
9278,86,49,662,1.15,0.65,Below
9279,48,99,549,1.27,1.13,Below
9280,79,37,216,1.11,0.52,Below
9281,71,63,665,1.03,0.63,At
9282,59,33,562,1.47,0.96,Below
9283,67,137,409,0.78,0.57,At
9284,72,196,724,0.65,0.92,Below
9285,43,53,619,0.79,0.69,Below
9286,85,84,332,1.11,0.48,At
9287,96,55,213,0.69,0.96,Below
9288,73,54,243,1.41,0.32,At
9289,87,65,576,0.91,0.56,At
9290,42,100,494,1.35,0.62,Below
9291,65,41,595,0.75,0.71,Below
9292,47,158,303,0.81,0.91,Below
9293,45,145,644,0.56,0.71,Below
9294,55,182,261,0.76,0.83,Below
9295,63,162,764,0.99,0.84,Below
9296,87,112,611,1.45,0.64,At
9297,78,35,520,0.89,1.14,Below
9298,69,55,330,1.14,1.16,At
9299,84,142,398,0.93,0.82,At
9300,52,132,235,0.55,0.36,Below
9301,44,149,415,1.0,0.74,Below
9302,64,196,785,0.57,0.47,Below
9303,59,38,505,1.38,0.73,Below
9304,93,74,766,1.25,0.47,At
9305,57,43,211,0.88,0.93,Below
9306,86,141,282,1.14,0.37,At
9307,57,84,231,0.61,1.16,Below
9308,41,166,607,1.2,0.48,Below
9309,49,44,285,1.32,0.89,Below
9310,94,66,610,1.32,1.13,At
9311,84,156,762,0.78,0.52,At
9312,89,146,455,0.76,1.14,At
9313,86,113,440,1.02,0.65,At
9314,51,101,651,1.47,1.16,Below
9315,86,125,200,1.42,1.17,Above
9316,52,140,481,0.86,0.47,Below
9317,89,178,798,1.28,1.05,Above
9318,86,134,713,1.42,0.47,At
9319,96,176,318,0.76,0.5,At
9320,94,87,704,1.33,0.38,At
9321,50,124,279,0.77,0.44,Below
9322,58,147,418,0.84,0.87,Below
9323,74,35,716,0.7,0.7,Below
9324,78,33,665,1.01,1.01,Below
9325,92,72,717,1.34,0.6,At
9326,65,122,701,1.03,1.17,At
9327,85,71,257,0.62,0.34,Below
9328,53,32,536,0.75,0.36,Below
9329,93,158,709,1.06,0.93,Above
9330,84,44,625,1.08,1.1,Below
9331,83,76,759,1.08,1.02,At
9332,63,114,569,0.58,0.74,Below
9333,80,87,610,1.25,0.54,At
9334,40,68,631,1.41,0.31,Below
9335,90,160,395,1.01,0.76,At
9336,82,187,576,1.22,0.73,At
9337,94,64,564,1.41,0.61,At
9338,61,186,604,1.14,0.82,Below
9339,62,81,691,1.17,0.96,Below
9340,95,147,265,1.22,0.93,Above
9341,93,43,590,0.76,0.54,Below
9342,58,192,282,1.08,0.83,Below
9343,57,185,680,1.34,0.43,Below
9344,51,59,428,0.8,0.41,Below
9345,94,119,424,1.4,1.01,Above
9346,67,164,312,1.12,0.92,At
9347,67,196,384,0.92,0.99,At
9348,99,124,711,1.12,0.44,At
9349,98,98,372,0.9,1.12,At
9350,72,192,722,1.34,0.42,At
9351,58,156,404,0.98,1.08,Below
9352,67,81,737,1.4,0.62,At
9353,98,171,518,1.01,0.39,At
9354,91,92,358,1.16,0.56,At
9355,88,65,477,1.5,0.46,At
9356,76,120,347,0.65,0.74,Below
9357,65,181,282,1.24,1.15,At
9358,74,197,618,0.64,0.6,Below
9359,73,186,737,1.34,0.85,At
9360,74,82,782,1.1,1.1,At
9361,79,138,748,1.44,0.87,At
9362,55,179,591,1.37,0.63,Below
9363,77,101,332,0.57,1.19,Below
9364,52,44,441,0.64,0.47,Below
9365,62,142,650,1.1,0.77,Below
9366,99,98,399,1.02,1.02,At
9367,93,145,316,0.67,0.3,Below
9368,61,33,418,0.63,0.93,Below
9369,55,104,504,1.06,0.54,Below
9370,67,175,442,0.55,0.45,Below
9371,87,71,491,1.37,0.55,At
9372,74,59,500,1.31,1.17,At
9373,99,172,587,1.29,1.1,Above
9374,84,99,787,0.52,0.49,Below
9375,85,45,408,0.55,0.41,Below
9376,47,140,513,1.05,0.63,Below
9377,83,133,225,1.49,0.83,At
9378,94,136,278,0.84,1.08,At
9379,94,152,327,0.84,1.17,At
9380,61,191,612,0.63,0.98,Below
9381,60,56,336,1.17,0.84,Below
9382,65,42,533,1.15,0.43,Below
9383,79,184,747,0.6,0.37,Below
9384,60,102,587,0.97,0.84,Below
9385,64,115,770,1.17,0.79,Below
9386,80,60,429,0.99,1.06,At
9387,40,32,620,1.17,0.59,Below
9388,45,59,323,1.32,0.34,Below
9389,62,178,287,1.19,0.68,Below
9390,90,128,340,1.12,1.17,Above
9391,62,163,250,1.35,1.02,Below
9392,82,189,766,1.4,0.33,At
9393,82,199,604,0.89,1.09,At
9394,62,189,536,0.67,0.72,Below
9395,71,128,565,1.32,0.63,At
9396,69,115,457,0.71,0.61,At
9397,52,196,587,1.43,0.84,Below
9398,82,93,244,0.52,0.78,Below
9399,57,147,468,1.42,0.89,Below
9400,62,187,510,1.09,0.82,Below
9401,54,143,477,1.27,0.43,Below
9402,72,188,674,0.9,0.53,At
9403,60,116,766,1.49,1.06,Below
9404,96,69,344,0.73,0.9,At
9405,78,190,434,0.76,0.7,At
9406,62,54,335,0.55,0.46,Below
9407,66,193,644,1.44,0.31,At
9408,84,181,552,0.96,0.58,At
9409,83,124,593,1.17,0.35,At
9410,57,196,474,1.19,0.73,Below
9411,63,75,583,1.37,1.04,Below
9412,90,167,522,1.16,0.56,At
9413,86,61,382,1.06,1.06,At
9414,79,126,772,1.21,0.93,At
9415,90,193,639,1.25,0.41,At
9416,81,185,262,0.69,0.88,Below
9417,46,173,233,0.61,0.44,Below
9418,89,45,676,0.57,0.89,Below
9419,87,47,286,0.87,0.43,Below
9420,59,165,409,1.0,0.65,Below
9421,66,104,661,1.12,0.81,At
9422,45,30,280,1.46,0.35,Below
9423,66,154,521,0.83,0.44,At
9424,48,67,614,1.26,0.59,Below
9425,92,74,389,1.03,0.72,At
9426,84,110,432,0.72,1.07,At
9427,96,158,591,1.12,0.47,At
9428,70,61,368,1.47,0.61,At
9429,60,165,642,0.62,0.73,Below
9430,65,147,367,1.01,0.57,At
9431,79,69,430,0.55,0.86,Below
9432,87,103,349,0.82,0.53,At
9433,84,140,749,1.12,1.0,At
9434,52,132,585,1.34,0.75,Below
9435,88,132,580,1.23,0.38,At
9436,62,103,474,0.96,0.86,Below
9437,59,193,261,1.41,0.81,Below
9438,76,143,666,0.8,0.6,At
9439,93,152,727,1.25,0.31,At
9440,92,86,349,0.97,0.48,At
9441,67,103,341,1.4,0.67,At
9442,56,112,315,1.3,0.48,Below
9443,67,108,264,1.4,0.82,At
9444,80,159,628,0.71,0.94,At
9445,41,122,509,1.17,1.07,Below
9446,64,79,629,1.24,0.88,Below
9447,97,58,360,1.24,0.92,At
9448,89,110,505,1.0,0.85,At
9449,80,39,560,0.51,1.19,Below
9450,45,184,477,0.76,0.53,Below
9451,50,146,495,0.82,0.54,Below
9452,96,172,750,1.35,0.41,At
9453,77,89,368,1.34,0.74,At
9454,45,188,658,0.6,0.39,Below
9455,84,178,779,1.45,0.54,At
9456,50,89,206,0.68,0.73,Below
9457,53,87,796,0.91,1.16,Below
9458,41,198,331,0.72,1.17,Below
9459,79,74,787,1.36,0.97,At
9460,42,153,546,1.25,0.65,Below
9461,94,55,795,0.85,1.08,At
9462,92,131,452,1.18,1.09,Above
9463,74,80,609,0.68,1.12,Below
9464,72,193,742,0.88,0.88,At
9465,63,81,554,0.88,0.48,Below
9466,58,80,763,0.74,0.38,Below
9467,57,160,567,1.38,1.12,Below
9468,88,43,783,1.18,0.35,Below
9469,91,30,710,0.78,0.57,Below
9470,63,174,732,0.74,0.74,Below
9471,84,43,727,0.52,0.32,Below
9472,74,110,727,0.85,1.12,At
9473,40,32,601,1.03,0.56,Below
9474,75,127,374,0.78,0.33,At
9475,64,69,277,1.2,1.19,Below
9476,84,118,639,0.91,0.58,At
9477,88,154,748,0.82,1.09,At
9478,99,191,431,1.44,0.71,At
9479,82,124,599,0.76,0.9,At
9480,73,38,412,0.9,0.52,Below
9481,64,123,392,0.88,0.75,Below
9482,55,113,771,0.74,0.53,Below
9483,73,50,466,0.72,1.16,At
9484,68,54,325,0.8,0.35,At
9485,58,131,581,1.36,0.55,Below
9486,62,151,743,1.27,1.1,Below
9487,58,54,701,1.18,0.73,Below
9488,64,166,602,0.96,0.84,Below
9489,55,132,460,1.01,0.89,Below
9490,93,183,586,0.77,0.36,At
9491,90,86,611,0.57,0.32,Below
9492,48,66,545,0.83,1.14,Below
9493,40,45,293,1.0,0.54,Below
9494,81,66,527,0.56,0.64,Below
9495,58,105,299,0.59,0.91,Below
9496,72,181,660,0.76,0.51,At
9497,73,55,514,0.87,0.96,At
9498,55,49,224,0.89,0.71,Below
9499,83,166,693,0.62,1.07,Below
9500,79,132,552,0.73,0.55,At
9501,94,58,316,0.76,0.48,At
9502,57,60,398,0.57,1.05,Below
9503,73,48,478,0.83,0.59,Below
9504,64,177,781,0.57,0.67,Below
9505,84,56,278,1.2,1.01,At
9506,45,123,623,0.89,0.87,Below
9507,60,114,553,0.83,0.7,Below
9508,97,73,725,0.63,0.52,Below
9509,45,192,740,0.73,0.99,Below
9510,71,142,676,0.73,0.46,At
9511,80,179,209,1.49,1.14,At
9512,87,103,758,1.34,0.44,At
9513,82,116,702,0.52,1.02,Below
9514,78,172,459,1.12,0.68,At
9515,70,123,723,0.76,0.47,At
9516,81,127,795,0.6,0.66,Below
9517,49,170,205,1.21,0.5,Below
9518,69,161,234,0.63,0.42,Below
9519,96,85,374,0.94,0.52,At
9520,91,180,641,1.13,1.08,Above
9521,57,126,776,1.05,0.4,Below
9522,99,127,346,1.48,1.18,Above
9523,63,63,768,1.29,0.3,Below
9524,91,129,392,1.27,0.89,At
9525,48,174,212,0.86,1.07,Below
9526,70,185,729,0.51,1.14,Below
9527,54,43,445,1.23,0.43,Below
9528,43,191,313,1.5,0.93,Below
9529,79,141,432,0.91,0.4,At
9530,48,104,521,1.49,0.62,Below
9531,84,126,737,0.64,0.96,Below
9532,48,150,325,0.8,0.61,Below
9533,65,84,512,0.67,0.58,Below
9534,43,146,710,0.98,0.4,Below
9535,56,122,683,1.3,0.36,Below
9536,55,66,480,0.84,0.4,Below
9537,54,55,482,1.41,1.09,Below
9538,74,96,591,1.04,0.31,At
9539,96,113,722,0.97,0.92,At
9540,91,47,581,1.29,0.99,Below
9541,44,56,415,0.6,0.81,Below
9542,94,60,741,1.27,0.96,At
9543,44,135,315,0.74,0.89,Below
9544,59,158,708,0.78,0.71,Below
9545,54,35,699,1.1,0.64,Below
9546,57,40,470,1.4,1.15,Below
9547,86,191,639,1.08,1.17,Above
9548,41,47,490,1.15,0.89,Below
9549,68,50,238,1.28,0.48,At
9550,52,48,223,0.76,0.7,Below
9551,43,33,242,1.33,0.75,Below
9552,81,106,369,0.92,0.98,At
9553,84,145,539,0.68,0.9,Below
9554,49,186,368,0.85,0.76,Below
9555,70,54,737,0.75,0.91,At
9556,80,106,671,0.73,0.32,At
9557,47,184,342,0.78,1.0,Below
9558,42,78,300,0.68,0.49,Below
9559,87,94,774,1.17,0.89,At
9560,85,195,674,1.08,0.4,At
9561,48,112,510,1.15,0.4,Below
9562,69,30,783,0.84,0.33,Below
9563,92,197,259,1.27,1.12,Above
9564,50,110,228,0.63,0.84,Below
9565,74,50,730,1.07,0.63,At
9566,76,115,272,0.78,1.01,At
9567,81,44,593,1.03,0.86,Below
9568,52,79,593,0.82,0.86,Below
9569,75,77,680,1.29,0.74,At
9570,95,189,672,1.39,0.31,At
9571,52,78,512,1.24,0.53,Below
9572,51,137,637,0.68,0.4,Below
9573,76,74,523,0.77,0.9,At
9574,49,61,286,1.42,0.52,Below
9575,99,161,558,0.94,0.71,At
9576,95,126,396,1.44,0.62,At
9577,48,109,584,0.89,0.43,Below
9578,91,175,317,1.45,1.16,Above
9579,46,83,697,1.43,1.14,Below
9580,41,156,661,1.16,0.38,Below
9581,93,163,695,0.51,1.04,Below
9582,95,95,793,0.9,0.74,At
9583,99,166,446,1.41,1.0,Above
9584,62,138,433,1.39,0.44,Below
9585,78,52,616,0.69,0.42,Below
9586,79,136,666,0.9,1.1,At
9587,78,80,681,1.34,1.11,At
9588,60,101,564,1.08,0.72,Below
9589,62,132,352,1.35,1.08,Below
9590,68,182,471,1.33,0.9,At
9591,53,109,591,1.41,0.47,Below
9592,65,192,746,0.62,0.6,Below
9593,90,174,629,0.65,0.42,Below
9594,44,47,388,0.58,1.0,Below
9595,94,184,451,1.44,1.19,Above
9596,70,172,594,0.98,0.79,At
9597,64,110,418,0.56,0.89,Below
9598,70,136,793,0.82,0.97,At
9599,89,98,389,0.85,0.5,At
9600,59,109,433,1.31,0.6,Below
9601,83,172,431,1.24,0.67,At
9602,94,71,557,1.19,0.84,At
9603,56,63,677,0.52,1.07,Below
9604,84,77,774,1.41,0.53,At
9605,41,165,628,0.72,0.72,Below
9606,64,167,436,1.13,0.98,Below
9607,52,34,232,0.56,0.38,Below
9608,97,145,412,0.58,0.76,Below
9609,78,146,771,0.51,0.43,Below
9610,67,183,578,1.07,0.79,At
9611,81,137,201,1.13,0.99,At
9612,94,52,649,0.55,0.51,Below
9613,45,91,768,0.79,1.06,Below
9614,42,42,626,1.35,0.6,Below
9615,97,166,478,0.6,0.47,Below
9616,74,49,413,0.72,0.72,Below
9617,57,121,484,0.92,1.09,Below
9618,50,137,742,1.34,0.36,Below
9619,93,181,473,0.75,0.59,At
9620,59,137,210,1.5,0.89,Below
9621,44,62,246,0.86,0.62,Below
9622,58,177,714,0.89,0.36,Below
9623,61,93,637,0.62,0.6,Below
9624,98,59,783,1.18,1.04,At
9625,99,137,626,0.74,1.17,At
9626,58,102,631,1.13,0.34,Below
9627,86,138,329,0.72,0.81,At
9628,55,174,221,0.89,0.39,Below
9629,63,129,588,1.36,0.91,Below
9630,80,43,334,1.24,0.31,Below
9631,43,48,731,0.65,0.31,Below
9632,54,100,419,1.11,1.0,Below
9633,64,88,532,1.13,0.37,Below
9634,83,126,329,0.59,0.57,Below
9635,94,73,231,0.97,1.16,At
9636,74,189,624,0.76,1.19,At
9637,94,140,497,0.97,0.45,At
9638,53,40,703,1.28,0.8,Below
9639,88,135,556,0.66,0.8,Below
9640,58,31,654,0.62,0.71,Below
9641,77,154,600,0.77,1.13,At
9642,75,174,758,1.45,0.98,At
9643,46,123,654,1.25,0.99,Below
9644,69,197,233,0.52,0.54,Below
9645,58,122,447,0.9,0.69,Below
9646,88,33,241,0.76,0.74,Below
9647,64,195,322,1.14,0.57,Below
9648,55,92,226,0.96,0.39,Below
9649,86,58,661,1.46,0.41,At
9650,93,48,770,0.72,0.46,Below
9651,79,120,346,1.09,0.48,At
9652,90,58,695,1.2,0.52,At
9653,47,192,685,1.33,0.53,Below
9654,57,145,659,0.91,0.71,Below
9655,67,99,327,1.19,0.76,At
9656,55,152,575,0.8,0.58,Below
9657,91,52,282,0.94,1.12,At
9658,58,75,734,1.4,0.8,Below
9659,81,37,722,1.45,1.01,Below
9660,56,95,302,1.22,1.13,Below
9661,84,197,718,0.87,0.45,At
9662,52,188,561,1.32,0.69,Below
9663,46,129,455,0.53,0.69,Below
9664,66,90,446,0.6,0.62,Below
9665,49,141,391,1.16,0.31,Below
9666,73,81,734,0.79,1.03,At
9667,75,195,513,1.45,0.4,At
9668,64,65,475,0.94,1.2,Below
9669,45,141,572,0.93,1.0,Below
9670,63,116,643,1.18,0.82,Below
9671,57,114,394,1.27,0.44,Below
9672,62,42,457,0.98,0.76,Below
9673,45,194,781,0.71,0.53,Below
9674,68,76,559,1.27,0.53,At
9675,64,119,747,0.82,1.05,Below
9676,94,51,307,0.68,0.64,Below
9677,56,196,223,1.13,0.71,Below
9678,85,87,664,0.59,1.06,Below
9679,63,59,221,1.47,0.38,Below
9680,50,175,701,1.13,0.84,Below
9681,65,135,700,1.49,0.82,At
9682,90,175,792,0.84,0.68,At
9683,73,103,606,1.47,1.05,At
9684,67,196,529,0.65,1.15,Below
9685,42,123,485,0.54,0.72,Below
9686,50,183,346,0.53,0.71,Below
9687,77,100,583,0.96,0.75,At
9688,53,36,210,0.58,0.95,Below
9689,90,94,475,1.01,0.9,At
9690,65,75,767,0.83,0.5,At
9691,87,47,502,0.84,0.36,Below
9692,60,170,403,1.14,1.15,Below
9693,93,182,544,0.66,0.53,Below
9694,95,37,465,1.27,0.87,Below
9695,78,103,221,1.08,1.05,At
9696,69,189,735,1.41,0.57,At
9697,98,174,295,0.86,0.87,At
9698,47,131,644,1.48,0.4,Below
9699,90,108,462,1.08,1.17,Above
9700,59,108,783,1.47,0.35,Below
9701,87,150,582,0.53,0.69,Below
9702,71,92,749,1.23,0.78,At
9703,61,69,591,1.32,1.01,Below
9704,98,113,739,0.55,0.41,Below
9705,46,44,291,1.08,0.7,Below
9706,48,128,765,1.3,0.57,Below
9707,84,163,358,1.06,0.58,At
9708,40,150,427,0.56,1.0,Below
9709,68,92,672,1.19,0.3,At
9710,47,165,571,0.56,0.97,Below
9711,95,157,575,1.32,1.03,Above
9712,93,141,752,0.54,1.11,Below
9713,43,140,236,0.64,0.86,Below
9714,74,61,236,0.78,0.6,At
9715,98,74,300,1.13,0.68,At
9716,42,151,742,1.48,1.17,Below
9717,93,111,389,0.62,1.09,Below
9718,84,42,711,0.64,0.72,Below
9719,79,53,289,0.87,1.15,At
9720,46,197,205,1.34,1.04,Below
9721,66,43,338,0.97,1.11,Below
9722,40,99,294,0.82,0.91,Below
9723,66,91,585,1.06,1.07,At
9724,55,149,322,0.76,1.1,Below
9725,77,118,484,0.9,0.38,At
9726,46,30,565,0.83,1.17,Below
9727,83,155,689,1.3,0.6,At
9728,62,61,524,1.42,0.7,Below
9729,80,170,606,1.26,1.01,At
9730,98,190,718,0.94,0.9,At
9731,50,61,276,1.0,1.1,Below
9732,81,85,433,0.63,0.66,Below
9733,92,181,785,1.25,0.64,At
9734,72,120,683,1.1,0.33,At
9735,89,33,663,1.4,0.72,Below
9736,75,52,470,0.7,0.95,At
9737,76,58,666,1.26,0.57,At
9738,80,127,668,1.18,0.72,At
9739,98,178,746,0.77,0.5,At
9740,56,59,469,1.17,1.0,Below
9741,74,119,577,1.42,0.35,At
9742,87,177,376,1.42,0.93,Above
9743,44,173,473,1.22,0.64,Below
9744,87,96,226,0.55,0.34,Below
9745,71,130,775,1.37,1.07,At
9746,42,87,259,1.16,0.74,Below
9747,91,54,416,0.81,0.84,At
9748,86,52,469,0.69,0.96,Below
9749,74,158,315,0.62,0.89,Below
9750,91,126,444,0.55,0.96,Below
9751,53,172,284,1.25,0.99,Below
9752,87,157,798,0.74,0.83,At
9753,70,110,649,0.52,0.63,Below
9754,70,198,735,0.9,0.52,At
9755,56,33,288,0.98,1.11,Below
9756,99,164,748,0.67,1.17,Below
9757,63,75,706,0.54,0.62,Below
9758,91,38,607,0.69,0.4,Below
9759,62,190,470,1.18,0.5,Below
9760,57,62,723,0.58,0.9,Below
9761,89,113,693,1.06,0.46,At
9762,93,161,647,0.65,1.0,Below
9763,53,94,742,0.7,1.13,Below
9764,89,135,549,0.89,1.17,At
9765,54,63,527,0.6,0.31,Below
9766,54,114,485,0.67,1.16,Below
9767,45,117,234,0.85,0.97,Below
9768,66,182,732,0.83,0.38,At
9769,54,84,687,1.25,0.67,Below
9770,89,166,686,0.57,0.93,Below
9771,75,46,344,1.36,1.16,Below
9772,94,178,723,1.32,0.45,At
9773,47,170,345,1.27,0.41,Below
9774,54,160,702,0.81,0.73,Below
9775,42,33,726,1.32,1.17,Below
9776,86,36,471,0.68,1.17,Below
9777,52,55,733,0.62,0.51,Below
9778,80,53,294,0.54,0.59,Below
9779,73,39,646,1.44,1.12,Below
9780,63,42,614,0.81,0.96,Below
9781,79,154,456,1.42,1.18,At
9782,71,68,461,0.77,1.1,At
9783,71,176,286,1.41,0.49,At
9784,69,48,635,1.4,0.98,Below
9785,91,105,769,1.42,0.34,At
9786,88,81,307,1.0,1.04,At
9787,52,149,218,1.37,0.84,Below
9788,40,187,564,1.45,1.16,Below
9789,73,75,578,0.82,1.16,At
9790,54,178,359,0.92,0.35,Below
9791,83,104,299,1.22,0.44,At
9792,53,153,464,0.8,0.74,Below
9793,96,77,248,1.25,1.09,At
9794,68,91,614,0.57,1.03,Below
9795,73,87,258,1.02,1.17,At
